Source_Node_Index,Target_Node_Index,Source_MemberID,Target_MemberID
1409,2039,5065245,49319714
3210,4912,14580682,14580682
1586,1443,60136662,45802393
2618,2822,72550225,96042947
880,1695,38789659,38789659
3235,4676,20311290,20311290
1931,1855,82044903,10611888
2576,3579,71166802,71166802
3555,1648,12577724,12577724
2206,1794,9236630,75976765
3257,1991,29625654,1978009
3766,4083,58458320,58458320
5,1202,29150144,29150144
4189,2725,9078681,26939565
3466,3562,84926086,90256460
1988,3823,52924700,52924700
3686,3565,42327165,84557253
625,2573,99591486,99591486
1468,1801,71569186,71569186
3562,3795,90256460,90256460
4725,224,76702973,70040146
93,268,31768171,94165703
3103,2692,98929709,82100627
3039,2936,95489884,95489884
4534,4076,83593156,83593156
2693,2299,94179802,94179802
4073,3452,79107816,79107816
4967,3140,96723417,96723417
1080,2106,91315982,91315982
4182,3624,55580846,55580846
2692,2599,82100627,82100627
2480,2420,91985445,76832617
78,81,18660372,45477962
3008,2539,38061764,38061764
2588,1953,64083203,64083203
4677,570,34502294,34502294
2016,1912,83227007,33396791
493,481,30614901,17762675
3459,2596,90084813,90084813
2079,1968,40971858,86412233
2760,2595,3071212,3071212
3727,4333,9492523,9492523
3455,3645,73343449,73343449
2013,3600,86936795,77830031
2694,4227,62163672,62163672
3642,1522,30902439,30902439
1678,2038,87393448,47051532
4021,3504,64282638,64282638
236,266,92422483,90755269
2942,3016,57470227,23949855
3439,1836,12533082,12533082
4541,4442,83602230,42327165
2631,2831,4739849,76008794
4458,2229,50738289,50738289
1641,1863,70794847,70794847
1187,1427,17124817,89554216
323,1093,94622865,49335128
1060,834,68462636,68462636
3310,3304,54618160,42705427
1718,2231,63694101,63694101
3841,3694,21463210,21463210
3407,4634,69945315,20589599
2796,4480,90942953,90942953
3917,1703,8398308,8398308
402,4476,20807752,20807752
596,1080,91315982,91315982
346,2366,99829076,99829076
3264,4706,14609777,14609777
1000,1843,66951188,66951188
1153,890,30307947,26814881
2632,3446,13131189,55611572
1052,3696,45477962,45477962
2745,3094,55369705,79527307
1862,532,56367069,56367069
477,2970,2308322,2308322
4369,4873,48898943,42916025
590,632,98913094,55072146
1364,2241,79673797,79673797
1670,3745,42685112,42685112
2837,1636,90656857,86790279
4872,4676,5737421,20311290
1799,2169,94268081,90942953
1291,945,29202079,5537114
1840,1941,84494751,6691184
2920,2802,81599434,14150571
826,616,14543888,14543888
1397,3586,5972310,5972310
638,565,59732273,5929853
476,503,98913094,43183596
4995,3965,40523234,83956459
341,278,57839856,57839856
3087,2161,94556244,94556244
4386,2194,10451557,10451557
3534,3375,10654490,56682566
3133,2802,14150571,14150571
392,280,41304691,9562119
4542,4922,75650220,31768171
4612,3409,35733802,12311739
4112,4291,4171362,4171362
3286,2263,77703817,77703817
2773,3664,58159938,58159938
4619,1355,44736828,44736828
2062,2111,72068946,30160604
866,1038,76766259,54296406
2423,3056,29727321,29727321
2440,2471,29144385,61069779
3286,3431,77703817,47717366
4363,2826,68562779,26939565
3344,3372,20047112,92188703
4878,1471,44496732,44496732
807,4780,31788287,31788287
1409,913,5065245,65344748
946,923,84617330,24768632
4674,3132,95183713,95183713
4175,2253,10685063,10685063
682,2799,91063605,91063605
3915,865,17393416,80770179
523,1988,52924700,52924700
1665,1778,73343449,49458794
2814,2510,8030694,8030694
3490,4779,15768923,15768923
942,1154,27265470,27265470
2721,2053,53317082,53317082
469,476,14841375,98913094
525,2034,80176980,80176980
2481,3798,80161326,80161326
3906,4199,87333222,87333222
2010,2486,91508850,91508850
3732,3080,55487346,49493032
595,292,55008283,50226436
932,880,24400347,38789659
2848,4494,88395019,88395019
3462,4653,70896650,58266518
3749,3434,73894022,81723326
3871,4363,68562779,68562779
590,1116,98913094,98913094
2591,2882,97735414,36220913
1751,3134,64195580,64195580
27,1942,42181723,42181723
1242,1981,37137998,40724694
3740,4782,92962693,92962693
4411,2735,60455744,60455744
4461,4313,36220913,28701193
2453,2130,26360511,7990251
2377,1317,60208089,11292639
928,2279,57643685,57643685
1680,1160,20767183,55787795
167,646,67656006,67656006
2650,2415,65794490,65794490
2144,1789,50816329,5240566
2250,2710,78582654,78582654
4884,4352,73303809,13556190
4877,1195,92370975,92370975
440,17,64434621,64434621
1348,1855,11671303,10611888
136,20,21585717,67656006
2321,2361,96042947,96042947
222,2009,20660827,20660827
2250,1663,78582654,78582654
2735,3398,60455744,30614666
2594,1207,57154873,57154873
4844,1957,85108154,85108154
4338,3546,40264074,15735910
3330,4510,55527478,55487346
418,4550,93233114,93233114
626,3267,16057679,16057679
4050,4836,52214023,76009643
4707,905,35234690,35234690
2023,3606,14914029,14914029
1154,942,27265470,27265470
1432,1152,99751804,99751804
3398,4092,30614666,30614666
3897,2756,77865747,77865747
4375,1334,17554354,17554354
4597,4187,90113241,90113241
4015,4963,39075131,22112231
2145,2256,99081882,76820885
1219,1044,33396791,33396791
1105,1171,74472230,17488746
1265,1160,55787795,55787795
758,1063,65404976,47539543
3463,2945,44159233,3824914
1212,1004,84356842,84356842
1098,1922,1027829,22226046
3307,1880,70067640,30373635
1900,1792,21425506,61562624
1783,978,36468326,36468326
673,1369,32132980,32132980
2999,2703,91169056,91169056
604,3521,22317580,22317580
2443,2714,66218307,31458464
3733,3156,33357604,33357604
4671,1224,23791371,3719496
2140,2447,37210669,99439601
2520,2668,65638900,65638900
3862,1580,88204774,88204774
4760,4945,8030237,22415743
1253,1163,72839141,72839141
3280,1898,62056298,62056298
2877,2942,78614998,57470227
3016,3020,23949855,43966538
1488,1474,37862124,76109820
1112,4570,1579297,61279523
1955,1849,79693751,32193999
3873,3580,71688458,94119287
1877,1929,27748720,83565206
3857,2818,86221068,72287649
2826,2078,26939565,77933481
4483,4034,42021312,16198505
2547,2663,19865841,23576248
1659,3692,53758278,53758278
3789,4111,49319714,49319714
819,534,83227007,83227007
1865,1811,6497871,53238590
1373,1874,92314612,92972354
1754,2734,58084042,58084042
3705,4117,99236382,53317082
2249,1922,22226046,22226046
2337,2560,96254430,96254430
4128,544,76367286,76367286
45,93,6568470,31768171
4814,1515,53763627,53763627
2022,1236,97818130,97818130
4953,4599,12744824,12744824
3599,4401,91874386,91874386
462,152,20093709,52862167
112,4469,6182244,83025832
2789,4532,82813306,82813306
4611,4835,41306642,41306642
398,396,93853001,58835395
1758,3792,64733884,64733884
4339,1932,49972288,49972288
2541,754,10021463,76905660
1880,1008,30373635,13182896
376,85,39068744,76109820
3032,3243,76947659,53239647
4467,4332,55580846,55580846
3601,1148,76836361,76836361
3365,3123,12051656,12051656
818,3584,68408657,68408657
94,106,70861085,83593156
804,3649,99125537,99125537
849,682,67128418,91063605
214,171,99591486,99591486
1860,1709,20661375,83881520
2665,4617,25163028,25163028
2701,110,1966030,1966030
2088,4313,28701193,28701193
400,4993,48118368,48118368
4302,4349,83519757,83519757
1482,2288,89082723,89082723
3887,4107,52564245,52564245
4154,4222,70881420,8947798
3787,2708,58152404,58152404
760,1256,20082748,33869894
3969,914,72846594,72846594
2365,2002,23821817,23821817
1766,4154,70881420,70881420
1081,1311,68562779,43253326
262,979,57789852,57789852
2626,2797,61052466,61052466
1287,1150,34890513,34890513
4879,2532,81556153,62491214
3067,1456,8842159,8842159
1762,3631,38679298,38679298
81,1052,45477962,45477962
4397,3697,57252301,42932340
1025,857,19548796,90755269
1701,1140,13131189,78344388
3597,3378,1647840,1647840
463,336,7599480,7599480
4083,3766,58458320,58458320
3263,3209,40286764,74607937
3249,3311,16183509,86628211
1482,1483,89082723,3614940
3627,3671,14251910,92962693
1278,1195,5677129,92370975
2986,3840,67717764,67717764
813,2556,94165703,94165703
1515,4814,53763627,53763627
890,790,26814881,57839856
4389,3176,16989025,3147370
1970,1422,83423401,83423401
1531,2018,43464992,16025932
633,639,77380156,27869470
2928,2852,53452438,49077157
2267,3106,26807351,26807351
1126,1969,18784531,18784531
825,2795,33201667,33201667
4574,4124,97227054,16748809
3890,4660,78352630,30614666
4794,3117,91295081,91295081
147,372,91119397,91119397
4121,4300,44942695,33201667
2507,4929,86585988,86585988
4117,4824,53317082,53317082
3532,1919,72188011,32132980
1550,2152,76470318,76470318
3274,3381,29767894,93806090
3657,2853,44466242,44466242
1845,1548,35343921,35343921
379,880,38789659,38789659
1258,1980,20845080,32537341
1982,1782,23128304,77775078
1568,3899,880904,880904
3877,3795,90256460,90256460
1798,2375,67079740,67079740
3650,4018,80770179,80770179
1969,1439,18784531,74401722
1193,3958,16893624,16893624
2127,4536,85114485,85114485
1922,1098,22226046,1027829
2682,2543,41426298,41426298
877,2446,95288233,95288233
2709,3171,4582162,4582162
918,2972,91383439,91383439
460,3326,28561389,28561389
285,319,1970790,96344330
240,1071,23442257,25066570
3270,3504,74359279,64282638
941,1118,2014158,2014158
3014,4450,59941088,59941088
2400,2601,95655877,83753761
2798,2876,77640159,21363419
4720,2097,65699949,65699949
4028,3038,28978983,28978983
4619,4940,44736828,44736828
1792,1900,61562624,21425506
2502,3228,15488215,15488215
3447,2238,57827943,57827943
1611,805,2640237,33689470
1719,109,52768708,32111209
4327,4768,42757268,28978983
2615,2610,60796679,55281996
3215,4332,55580846,55580846
1467,302,39085388,39085388
1998,2907,57839856,57839856
2884,785,68918502,68918502
4072,4663,47402481,47402481
4005,1455,84241450,84241450
2133,2314,40347754,12743700
1842,1613,54945133,82769084
2800,2777,66105155,5566059
3679,3914,71326034,53394897
4389,3552,16989025,16989025
2904,619,80171595,7548243
3017,267,21181910,39490030
2521,100,7272289,7272289
984,949,8024042,33396791
4714,4251,29502676,61891406
3642,3739,30902439,44248923
352,443,76885055,7756763
3674,3691,61070697,74562192
4672,2039,21585717,49319714
4009,4435,9236630,98657193
3303,257,84926086,19071169
4091,3750,48738147,48738147
4256,2097,25631086,65699949
267,3001,39490030,39490030
1946,2730,85746903,1228171
1424,1342,96790164,59322962
2236,991,26477481,26477481
1935,1817,4739849,57933822
4118,1345,99971678,99971678
4470,4914,38896305,38896305
1927,3390,23721403,23721403
2720,57,53239647,53239647
739,2178,54642769,14247555
3258,2850,380423,380423
3151,4939,38954291,38954291
276,202,58107573,71622676
2965,2305,16548323,16548323
395,153,61616329,40083869
628,4296,47738700,47738700
1342,1424,59322962,96790164
1340,2812,72843366,72843366
4569,3617,68070763,68070763
710,430,58056219,31885505
2747,1853,39016892,89906226
2234,2271,78951624,64120641
654,498,26222227,26222227
1044,949,33396791,33396791
1001,84,15612828,35097221
2714,2844,31458464,15905316
4541,4686,83602230,29742908
4536,2127,85114485,85114485
3887,3933,52564245,22050395
4465,3644,4421835,4421835
3470,612,46392438,46392438
2212,2862,38896305,38896305
4478,4108,40133191,40133191
1677,1535,91471966,91471966
3301,1328,71574553,98814542
653,1737,99731361,99731361
4372,4621,22734491,25768956
235,177,39614536,58266518
4039,3428,56495931,56495931
3922,4829,42852525,50752741
4121,3992,44942695,17112343
2760,2852,3071212,49077157
247,682,27766182,91063605
2224,2054,67507435,94958101
1205,614,99117303,36274374
1929,1877,83565206,27748720
1220,1188,82096997,59941088
1722,2301,55959752,31761859
3900,1485,71945328,78582654
1871,1643,46810524,32851507
4503,4407,12051656,12051656
1153,1363,30307947,79443246
957,1451,78352630,78352630
1366,4396,13328172,13328172
1562,3288,2805881,2805881
1526,1379,77956128,92697080
1400,2960,72703371,72703371
2731,1454,26961216,26961216
4193,4632,53082261,53082261
3993,3783,73487618,43253326
1011,906,15070125,18057896
1950,2057,4582162,4582162
1370,1482,89082723,89082723
1957,2999,85108154,91169056
3822,1686,8403135,8403135
4629,503,43183596,43183596
1499,1892,51016486,51016486
4648,2179,45462485,45462485
1327,1556,59932167,52004613
3257,3082,29625654,29625654
4217,2895,91769743,91769743
1146,1215,60455744,73100110
2203,2358,15612828,15612828
2678,1190,74589953,26754623
3464,3331,83605388,79790925
914,1094,72846594,56423585
58,355,831279,831279
2153,1719,52768708,52768708
3228,2502,15488215,15488215
503,476,43183596,98913094
2611,1779,35252118,35252118
1587,2247,77471133,77471133
3884,857,90755269,90755269
2277,2428,96586510,90980236
687,4,26386218,26386218
986,566,99375379,60843452
1763,3146,4327208,4327208
2172,2119,61360005,88703349
2771,2707,72766337,93281248
1678,2779,87393448,87393448
3111,3270,74359279,74359279
2034,4400,80176980,80176980
2226,369,72080450,72080450
3456,4207,82996102,82996102
4085,4903,7860226,46891756
131,4108,40133191,40133191
3467,3807,91063605,91063605
2027,2145,69612326,99081882
4318,4882,32213582,33085503
3685,2983,76425565,79149764
393,1112,70896650,1579297
2185,1913,52436424,65016397
1046,2394,41318743,41318743
2118,2677,53691700,43735288
2035,2908,56138185,56138185
2766,3881,99784872,10417139
3843,4508,21383199,37989923
1928,2553,28702838,28702838
2100,1842,54945133,54945133
4610,2960,9138644,72703371
2497,2939,64834911,46636433
2764,839,45378617,91169056
943,4373,12744824,12744824
181,1606,20626521,71574553
834,939,68462636,25788457
328,313,50539013,52766892
3998,3335,45552137,45552137
393,1462,70896650,70896650
630,651,84926086,66997001
1122,1113,72205367,72205367
3159,2536,7592260,16802553
1933,3018,66567482,66567482
2165,2321,49910894,96042947
3371,3358,25066570,79623348
834,1060,68462636,68462636
3622,4108,37455606,40133191
2064,3851,58812697,58812697
1793,2570,51480028,51480028
2013,2839,86936795,86936795
1166,1654,69511679,69511679
1215,1812,73100110,27688365
341,790,57839856,57839856
1022,1417,89420525,89420525
4988,3269,65493562,65493562
3303,3466,84926086,84926086
2625,2319,22830662,22830662
255,723,53407812,53407812
1313,1300,33865272,5677129
2753,4719,61300702,61300702
3916,3400,76568731,20361760
1392,2118,66193167,53691700
4883,4909,41234953,88876308
4432,4219,46810524,46810524
2068,2401,62562005,62562005
103,100,82832209,7272289
175,205,16644303,3495884
734,1889,70589721,70589721
2088,2087,28701193,95844498
3260,4937,1303863,1303863
1531,1415,43464992,5737421
3623,3528,52246533,52246533
2768,3014,99166225,59941088
500,2890,61279523,61279523
3860,2717,26670353,26670353
2356,1757,57789852,57789852
2120,2978,20158193,20158193
912,848,91161366,46507565
2913,2614,40376633,40376633
3202,2488,67128418,67128418
3229,2325,90113241,90113241
722,724,16056912,99166225
271,34,35343921,35343921
3227,1727,25140237,9236630
1700,1574,14106652,14106652
938,1022,46807977,89420525
284,498,31234794,26222227
450,1433,91883324,91883324
168,57,88062958,53239647
3886,2073,52924700,75284018
2621,3610,54737563,54737563
4892,16,21895301,21895301
403,863,41077493,41077493
267,36,39490030,98300121
996,1377,52728425,30401654
2429,1868,43552817,43552817
15,2444,64164426,64164426
2802,3133,14150571,14150571
1102,312,97680709,97680709
2926,2445,87898869,46804787
3910,1612,34610337,34610337
3808,3816,29076434,29076434
4410,4150,10451557,99239152
155,2195,31528690,31528690
2142,1811,53238590,53238590
3260,2964,1303863,57566024
4192,3698,20093709,72926128
2834,1809,63884538,63884538
631,848,31729823,46507565
39,707,99157261,79527307
3452,4073,79107816,79107816
642,219,94680518,68091720
2794,2612,47237488,47237488
4967,4862,96723417,50194235
3589,2092,70893475,97363316
3549,2959,4423285,24885953
3153,4945,22415743,22415743
295,340,43078331,8564443
3125,645,87911015,831279
2089,1776,5648239,25163028
4203,2665,60199888,25163028
223,3618,93626352,93626352
316,1631,33220852,33220852
1245,899,73349254,43905256
4130,4109,75227712,49020074
302,1467,39085388,39085388
3471,4436,95583780,83829218
1406,3705,99236382,99236382
1463,2024,40957603,40957603
898,2252,93734609,93734609
868,1326,79815764,64662274
4211,3953,23856806,54170146
1934,4275,19442286,68184752
4391,4823,20502569,20502569
4676,3235,20311290,20311290
2761,1280,84545400,38807237
4777,3812,18784531,6691184
4130,29,75227712,75227712
2497,187,64834911,7860226
496,407,99513863,54323834
1631,1958,33220852,95695568
3576,1577,1155936,1155936
1298,1031,73952224,73952224
4725,4295,76702973,76702973
3092,4682,13624371,13624371
1707,1724,23348987,23348987
1072,1442,84494751,84494751
4105,4587,91119397,91119397
2923,1692,66792683,69511679
3740,3671,92962693,92962693
2019,1959,72336049,72336049
687,59,26386218,65314831
4011,3905,92180592,38111005
1595,3883,57464253,57464253
843,572,65794490,61216354
4105,3540,91119397,91119397
153,125,40083869,40083869
588,3729,4188561,77895130
3759,2903,80543304,17323704
199,2227,42185671,42185671
3296,3630,33546608,50868315
512,472,47158970,33677701
446,4319,50504342,50504342
1210,1268,90207164,90207164
1924,1843,66951188,66951188
140,600,41503975,80321589
1251,811,94299203,94299203
645,3216,831279,831279
1928,501,28702838,28702838
3595,3145,4421835,4421835
16,12,21895301,77521690
91,829,53368910,53368910
191,2753,61300702,61300702
3761,1636,86790279,86790279
1517,1869,94721060,94721060
2922,3281,43357830,16477221
2375,2654,67079740,19987140
3815,4087,62141638,62141638
790,1998,57839856,57839856
4730,2666,79305902,79305902
4909,4883,88876308,41234953
4036,4729,94958101,94958101
